dateReference,codeUic,nomGare,nomCommune,passagesTer,passagesIntercites,passagesTgv,passagesAutre,totalPassages
20261210,87316398,Heilles-Mouchy,HEILLES,9,0,0,0,9
20261210,87763755,Laragne,LARAGNE-MONTEGLIN,9,0,0,0,9
20261210,87576298,Châteauneuf sur Cher,CHATEAUNEUF-SUR-CHER,9,0,0,0,9
20261210,87316406,Montreuil sur Thérain,MONTREUIL-SUR-THERAIN,9,0,0,0,9
20261210,87783670,Belvezet,MONT LOZERE ET GOULET,9,0,0,0,9
20261210,87297143,Dercy-Froidmont,DERCY,9,0,0,0,9
20261210,87213413,Hoelschloch,SURBOURG,9,0,0,0,9
20261210,87574152,Baule,BAULE,9,0,0,0,9
20261210,87743633,Saint-Claude,SAINT-CLAUDE,9,0,0,0,9
20261210,87543041,Chevilly,CHEVILLY,9,0,0,0,9
20261210,87584201,Saint-Antoine de Breuilh,SAINT-ANTOINE-DE-BREUILH,9,0,0,0,9
20261210,87313593,Villers Saint-Sépulcre,VILLERS-SAINT-SEPULCRE,9,0,0,0,9
20261210,87281055,Croix l'Allumette,CROIX,9,0,0,0,9
20261210,87574848,Chissay en Touraine,CHISSAY-EN-TOURAINE,9,0,0,0,9
20261210,87775239,Sainte-Cécil -d'Andorge,SAINTE-CECILE-D'ANDORGE,9,0,0,0,9
20261210,87645135,Laroquebrou,LAROQUEBROU,9,0,0,0,9
20261210,87352047,Champagnole Paul Emile Victor,CHAMPAGNOLE,9,0,0,0,9
20261210,87715417,Saint-Laurent en Grandvaux,SAINT-LAURENT-EN-GRANDVAUX,9,0,0,0,9
20261210,87316208,Wacquemoulin,WACQUEMOULIN,9,0,0,0,9
20261210,87574111,Chaingy Fourneaux-Plage,CHAINGY,9,0,0,0,9
20261210,87543066,Château Gaillard,SANTILLY,9,0,0,0,9
20261210,87715433,Morbier,MORBIER,9,0,0,0,9
20261210,87313544,Cramoisy,CRAMOISY,9,0,0,0,9
20261210,87297291,Barenton Bugny,BARENTON-BUGNY,9,0,0,0,9
20261210,87783654,Allenc,ALLENC,9,0,0,0,9
20261210,87582825,Saint-Macaire,LE PIAN-SUR-GARONNE,9,0,0,0,9
20261210,87582841,Caudrot,CAUDROT,9,0,0,0,9
20261210,87763722,Serres,SERRES,9,0,0,0,9
20261210,87313239,La Faloise,LA FALOISE,9,0,0,0,9
20261210,87191684,Auboue,AUBOUE,9,0,0,0,9
20261210,87185595,Luxeuil les Bains,LUXEUIL-LES-BAINS,9,0,0,0,9
20261210,87192732,Valleroy Moineville,VALLEROY,9,0,0,0,9
20261210,87444323,Le Grand-Jardin,LISIEUX,9,0,0,0,9
20261210,87584474,Trémolat,TREMOLAT,9,0,0,0,9
20261210,87715383,La Chaux des Crotenay,CHAUX-DES-CROTENAY,9,0,0,0,9
20261210,87576272,Saint-Florent sur Cher,SAINT-FLORENT-SUR-CHER,9,0,0,0,9
20261210,87215483,Schopperten,SCHOPPERTEN,9,0,0,0,9
20261210,87783647,Bagnols-Chadenet,CHADENET,9,0,0,0,9
20261210,87574129,Saint-Ay,SAINT-AY,9,0,0,0,9
20261210,87297119,Verneuil sur Serre,VERNEUIL-SUR-SERRE,9,0,0,0,9
20261210,87185629,Aillevillers,CORBENAY,9,0,0,0,9
20261210,87543371,La Chapelle Saint-Mesmin,LA CHAPELLE-SAINT-MESMIN,9,0,0,0,9
20261210,87193383,Herny,HERNY,9,0,0,0,9
20261210,87775148,Chasserades,MONT LOZERE ET GOULET,9,0,0,0,9
20261210,87726737,Fraisse Unieux,FRAISSES,9,0,0,0,9
20261210,87577403,Iteuil,ITEUIL,9,0,0,0,9
20261210,87584151,Lamothe Montravel,LAMOTHE-MONTRAVEL,9,0,0,0,9
20261210,87715441,Morez,HAUTS DE BIENNE,9,0,0,0,9
20261210,87611103,Saint-Martory,SAINT-MARTORY,9,0,0,0,9
20261210,87594754,Puybrun,PUYBRUN,8,0,0,0,8
20261210,87584466,Mauzac,MAUZAC-ET-GRAND-CASTANG,8,0,0,0,8
20261210,87191742,Gandrange Amneville,AMNEVILLE,8,0,0,0,8
20261210,87313296,Avrechy,AVRECHY,8,0,0,0,8
20261210,87192658,Baroncourt,DOMMARY-BARONCOURT,8,0,0,0,8
20261210,87545111,Monnerville,MONNERVILLE,8,0,0,0,8
20261210,87393579,Massy-Palaiseau,MASSY,0,0,8,0,8
20261210,87575498,Lathus,LATHUS-SAINT-REMY,8,0,0,0,8
20261210,87486332,Chantonnay,CHANTONNAY,8,0,0,0,8
20261210,87641076,Saint-Bonnet de Rochefort,SAINT-BONNET-DE-ROCHEFORT,8,0,0,0,8
20261210,87575118,Les Ormes sur Vienne,LES ORMES,8,0,0,0,8
20261210,87394494,Courtalain Saint-Pellerin,VALD'YERRE,8,0,0,0,8
20261210,87143024,Vraincourt,VRAINCOURT,8,0,0,0,8
20261210,87696617,Corbigny,CORBIGNY,8,0,0,0,8
20261210,87286062,Hellemmes,LILLE,8,0,0,0,8
20261210,87594796,Laval de Cère,LAVAL-DE-CERE,8,0,0,0,8
20261210,87545129,Guillerval,GUILLERVAL,8,0,0,0,8
20261210,87672774,Bedous,BEDOUS,8,0,0,0,8
20261210,87718866,Montbarrey,MONTBARREY,8,0,0,0,8
20261210,87316109,Dommartin-Remiencourt,DOMMARTIN,8,0,0,0,8
20261210,87478131,Miniac,MINIAC-MORVAN,8,0,0,0,8
20261210,87194209,Montmédy,MONTMEDY,8,0,0,0,8
20261210,87696260,Saincaize,SAINCAIZE-MEAUCE,8,0,0,0,8
20261210,87672741,Lurbe-Saint-Christau,LURBE-SAINT-CHRISTAU,8,0,0,0,8
20261210,87715391,La Chaumusse Fort du Plasne,LA CHAUMUSSE,8,0,0,0,8
20261210,87696633,Flez Cuzy Tannay,TANNAY,8,0,0,0,8
20261210,87571653,Rivarennes,RIVARENNES,8,0,0,0,8
20261210,87328195,Thésée,THESEE,8,0,0,0,8
20261210,87478156,La Hisse,SAINT-SAMSON-SUR-RANCE,8,0,0,0,8
20261210,87571612,Druye,DRUYE,8,0,0,0,8
20261210,87394486,Arrou,VALD'YERRE,8,0,0,0,8
20261210,87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,8,0,0,0,8
20261210,87478123,Plerguer,PLERGUER,8,0,0,0,8
20261210,87734368,Luc,LUC,8,0,0,0,8
20261210,87144147,Bains les Bains,LE CLERJUS,8,0,0,0,8
20261210,87141424,Bertrichamps,BERTRICHAMPS,8,0,0,0,8
20261210,87672766,Sarrance,SARRANCE,8,0,0,0,8
20261210,87783175,Saint-Flour Chaudes Aigues,SAINT-FLOUR,6,2,0,0,8
20261210,87144121,Xertigny,XERTIGNY,8,0,0,0,8
20261210,87775346,Boucoiran,BOUCOIRAN-ET-NOZIERES,8,0,0,0,8
20261210,87387175,Romilly la Puthenaye,ROMILLY-LA-PUTHENAYE,7,0,0,0,7
20261210,87317248,Blangy sur Ternoise,BLANGY-SUR-TERNOISE,7,0,0,0,7
20261210,87478040,Dingé,DINGE,7,0,0,0,7
20261210,87715227,Les Longevilles-Rochejean,LONGEVILLES-MONT-D'OR,7,0,0,0,7
20261210,87582858,Gironde,GIRONDE-SUR-DROPT,7,0,0,0,7
20261210,87317206,Maresquel,MARESQUEL-ECQUEMICOURT,7,0,0,0,7
20261210,87447649,Folligny,FOLLIGNY,7,0,0,0,7
20261210,87387142,La Bonneville sur Iton,LA BONNEVILLE-SUR-ITON,7,0,0,0,7
20261210,87543082,Boisseaux,BOISSEAUX,7,0,0,0,7
20261210,87486324,Bournezeau,BOURNEZEAU,7,0,0,0,7
20261210,87545244,Juvisy,JUVISY-SUR-ORGE,0,0,7,0,7
20261210,87448084,Briouze,BRIOUZE,7,0,0,0,7
20261210,87387183,Beaumont le Roger,BEAUMONT-LE-ROGER,7,0,0,0,7
20261210,87612028,Labège Village,LABEGE,7,0,0,0,7
20261210,87478065,Bonnemain,BONNEMAIN,7,0,0,0,7
20261210,87317180,Brimeux,BRIMEUX,7,0,0,0,7
20261210,87345439,Brunémont,BRUNEMONT,7,0,0,0,7
20261210,87142232,Vignory,VIGNORY,7,0,0,0,7
20261210,87486308,La Chaize le Vicomte,LA CHAIZE-LE-VICOMTE,7,0,0,0,7
20261210,87316604,Aubin Saint-Vaast,AUBIN-SAINT-VAAST,7,0,0,0,7
20261210,87615674,Tanus,TANUS,7,0,0,0,7
20261210,87594556,Turenne,TURENNE,7,0,0,0,7
20261210,87192724,Hatrize,HATRIZE,7,0,0,0,7
20261210,87191304,Yutz,YUTZ,7,0,0,0,7
20261210,87387159,Conches,CONCHES-EN-OUCHE,7,0,0,0,7
20261210,87193342,Teting,TETING-SUR-NIED,7,0,0,0,7
20261210,87582833,Saint-Pierre d'Aurillac,SAINT-PIERRE-D'AURILLAC,7,0,0,0,7
20261210,87485268,Prin Deyrançon,PRIN-DEYRANCON,7,0,0,0,7
20261210,87486316,Fougeré,FOUGERE,7,0,0,0,7
20261210,87684126,Nemours Saint-Pierre,SAINT-PIERRE-LES-NEMOURS,7,0,0,0,7
20261210,87142224,Bologne,BOLOGNE,7,0,0,0,7
20261210,87582767,Preignac,PREIGNAC,7,0,0,0,7
20261210,87618207,Montlaur,MONTLAUR,6,0,0,0,6
20261210,87784744,Thuès les Bains,NYER,6,0,0,0,6
20261210,87571851,Saint-Genouph,SAINT-GENOUPH,6,0,0,0,6
20261210,87784819,Font-Romeu Odeillo Via,FONT-ROMEU-ODEILLO-VIA,6,0,0,0,6
20261210,87775247,La Levade,LA GRAND-COMBE,6,0,0,0,6
20261210,87734673,Darsac,VERNASSAL,6,0,0,0,6
20261210,87571844,Savonnières,SAVONNIERES,6,0,0,0,6
20261210,87783431,Saint-Rome de Cernon,SAINT-ROME-DE-CERNON,4,2,0,0,6
20261210,87784736,Nyer,NYER,6,0,0,0,6
20261210,87784793,Mont Louis la Cabanasse,LA CABANASSE,6,0,0,0,6
20261210,87784710,Joncet,SERDINYA,6,0,0,0,6
20261210,87783563,Barjac,BARJAC,6,0,0,0,6
20261210,87313262,Gannes,GANNES,6,0,0,0,6
20261210,87784801,Bolquère-Eyne,BOLQUERE,6,0,0,0,6
20261210,87784777,Sauto,SAUTO,6,0,0,0,6
20261210,87571802,La Chapelle sur Loire,LA CHAPELLE-SUR-LOIRE,6,0,0,0,6
20261210,87784785,Planès,PLANES,6,0,0,0,6
20261210,87784751,Thuès Carença,THUES-ENTRE-VALLS,6,0,0,0,6
20261210,87471227,Massérac,MASSERAC,6,0,0,0,6
20261210,87731828,Lachaud Curmilhac,VISSAC-AUTEYRAC,6,0,0,0,6
20261210,87571554,Saint-Paterne,SAINT-PATERNE-RACAN,6,0,0,0,6
20261210,87775098,Milhaud,MILHAUD,6,0,0,0,6
20261210,87784769,Fontpédrouse-Saint-Thomas les Bains,FONTPEDROUSE,6,0,0,0,6
20261210,87734335,Monistrol d'Allier,MONISTROL-D'ALLIER,6,0,0,0,6
20261210,87144345,Provencheres sur Fave,PROVENCHERES-ET-COLROY,6,0,0,0,6
20261210,87734343,Chapeauroux,SAINT BONNET-LAVAL,6,0,0,0,6
20261210,87783530,Chanac,ESCLANEDES,6,0,0,0,6
20261210,87731885,Alleyras,ALLEYRAS,6,0,0,0,6
20261210,87682450,Champagne sur Seine,CHAMPAGNE-SUR-SEINE,6,0,0,0,6
20261210,87295667,Ors,ORS,6,0,0,0,6
20261210,87784702,Serdinya,SERDINYA,6,0,0,0,6
20261210,87683615,Champs Saint-Bris,CHAMPS-SUR-YONNE,6,0,0,0,6
20261210,87696302,Chantenay Saint-Imbert,CHANTENAY-SAINT-IMBERT,6,0,0,0,6
20261210,87144683,Saint-Michel sur Meurthe,SAINT-MICHEL-SUR-MEURTHE,6,0,0,0,6
20261210,87571810,Saint-Patrice,COTEAUX-SUR-LOIRE,6,0,0,0,6
20261210,87141382,Chenevieres,CHENEVIERES,6,0,0,0,6
20261210,87775130,Gallargues,GALLARGUES-LE-MONTUEUX,6,0,0,0,6
20261210,87784728,Olette-Canaveilles les Bains,OLETTE,6,0,0,0,6
20261210,87783423,Saint-Georges de Luzençon,SAINT-GEORGES-DE-LUZENCON,4,2,0,0,6
20261210,87575134,Ingrandes sur Vienne,INGRANDES,6,0,0,0,6
20261210,87783456,Tournemire Roquefort,TOURNEMIRE,4,2,0,0,6
20261210,87413377,Foucart-Alvimare,FOUCART,6,0,0,0,6
20261210,87781583,Le Bousquet d'Orb,LE BOUSQUET-D'ORB,4,2,0,0,6
20261210,87297523,Hachette,LOCQUIGNOL,6,0,0,0,6
20261210,87672162,Assat,ASSAT,6,0,0,0,6
20261210,87781542,Ceilhe -Roquèredonde,ROQUEREDONDE,4,2,0,0,6
20261210,87116137,Longueville,LONGUEVILLE,5,0,0,0,5
20261210,87597054,Sainte-Lizaigne,SAINTE-LIZAIGNE,5,0,0,0,5
20261210,87613174,Dégagnac,DEGAGNAC,5,0,0,0,5
20261210,87141390,Menil Flin,FLIN,5,0,0,0,5
20261210,87415893,Bonnières,BONNIERES-SUR-SEINE,5,0,0,0,5
20261210,87775866,Le Grau du Roi,LE GRAU-DU-ROI,5,0,0,0,5
20261210,87645184,Boisset (Cantal),BOISSET,5,0,0,0,5
20261210,87415885,Rosny sur Seine,ROSNY-SUR-SEINE,5,0,0,0,5
20261210,87141036,Foug,FOUG,5,0,0,0,5
20261210,87775833,Aimargues,AIMARGUES,5,0,0,0,5
20261210,87775841,Saint-Laurent d'Aigouze,SAINT-LAURENT-D'AIGOUZE,5,0,0,0,5
20261210,87594325,Gignac-Cressensac,GIGNAC,5,0,0,0,5
20261210,87574335,Limeray,LIMERAY,5,0,0,0,5
20261210,87141432,Thiaville,THIAVILLE-SUR-MEURTHE,5,0,0,0,5
20261210,87574368,Noizay,NOIZAY,5,0,0,0,5
20261210,87775858,Aigues Mortes,AIGUES-MORTES,5,0,0,0,5
20261210,87491191,Bussac,BUSSAC-FORET,5,0,0,0,5
20261210,87175828,Pagny sur Meuse,PAGNY-SUR-MEUSE,5,0,0,0,5
20261210,87175067,Nançois-Tronville,NANCOIS-SUR-ORNAIN,5,0,0,0,5
20261210,87775825,Le Cailar,LE CAILAR,5,0,0,0,5
20261210,87313288,Saint-Rémy en l'Eau,SAINT-REMY-EN-L'EAU,5,0,0,0,5
20261210,87297283,Vauxaillon,VAUXAILLON,4,0,0,0,4
20261210,87615211,Esperaza,ESPERAZA,4,0,0,0,4
20261210,87756858,Fontan-Saorge,FONTAN,4,0,0,0,4
20261210,87712182,Neuilly lès Dijon,NEUILLY-CRIMOLOIS,4,0,0,0,4
20261210,87313379,Namps-Quevauvillers,NAMPS-MAISNIL,4,0,0,0,4
20261210,87784876,Bourg Madame,BOURG-MADAME,4,0,0,0,4
20261210,87784868,Osséja,OSSEJA,4,0,0,0,4
20261210,87595876,Belves,PAYS DE BELVES,4,0,0,0,4
20261210,87784850,Sainte-Léocadie,SAINTE-LEOCADIE,4,0,0,0,4
20261210,87586495,Sauveterre la Lémance,SAUVETERRE-LA-LEMANCE,4,0,0,0,4
20261210,87313841,Fouilloy,FOUILLOY,4,0,0,0,4
20261210,87756874,La Brigue,LA BRIGUE,4,0,0,0,4
20261210,87297051,Viry Noureuil,VIRY-NOUREUIL,4,0,0,0,4
20261210,87571547,Neuillé Pont-Pierre,NEUILLE-PONT-PIERRE,4,0,0,0,4
20261210,87713339,Villers les Pots,VILLERS-LES-POTS,4,0,0,0,4
20261210,87586479,Sainte-Bazeille,SAINTE-BAZEILLE,4,0,0,0,4
20261210,87756866,Saint-Dalmas de Tende,TENDE,4,0,0,0,4
20261210,87491076,Beillant,SAINT-SEVER-DE-SAINTONGE,4,0,0,0,4
20261210,87756882,Tende,TENDE,4,0,0,0,4
20261210,87271874,Crouy,CROUY,4,0,0,0,4
20261210,87316679,Pihen,PIHEN-LES-GUINES,4,0,0,0,4
20261210,87615260,Quillan,QUILLAN,4,0,0,0,4
20261210,87784827,Estavar,ESTAVAR,4,0,0,0,4
20261210,87694166,Broye,SAINT-SYMPHORIEN-DE-MARMAGNE,4,0,0,0,4
20261210,87317115,Pont de Briques,SAINT-ETIENNE-AU-MONT,4,0,0,0,4
20261210,87741421,Aiguebelette le Lac,AIGUEBELETTE-LE-LAC,4,0,0,0,4
20261210,87295725,Avesnelles,AVESNELLES,4,0,0,0,4
20261210,87694182,Marmagne sous Creusot,MARMAGNE,4,0,0,0,4
20261210,87615187,Alet les Bains,ALET-LES-BAINS,4,0,0,0,4
20261210,87595892,Villefranche du Périgord,LOUBEJAC,4,0,0,0,4
20261210,87317321,Caffiers,CAFFIERS,4,0,0,0,4
20261210,87641365,Magnette,AUDES,4,0,0,0,4
20261210,87295774,Dompierre,DOMPIERRE-SUR-HELPE,4,0,0,0,4
20261210,87783340,Campagnac Saint-Geniez,CAMPAGNAC,2,2,0,0,4
20261210,87775106,Uchaud,UCHAUD,4,0,0,0,4
20261210,87781534,Montpaon,FONDAMENTE,4,0,0,0,4
20261210,87784835,Saillagouse,SAILLAGOUSE,4,0,0,0,4
20261210,87297531,Saint-Hilaire,SAINT-HILAIRE-SUR-HELPE,4,0,0,0,4
20261210,87784884,Ur les Escaldes,UR,4,0,0,0,4
20261210,87575357,Epanvilliers,BLANZAY,4,0,0,0,4
20261210,87694174,Saint-Symphorien-de-Marmagne,SAINT-SYMPHORIEN-DE-MARMAGNE,4,0,0,0,4
20261210,87781575,Lunas,LUNAS-LES-CHATEAUX,4,0,0,0,4
20261210,87316687,Le Haut Banc,FERQUES,4,0,0,0,4
20261210,87694158,Mesvres,MESVRES,4,0,0,0,4
20261210,87597740,Lavaufranche,LAVAUFRANCHE,4,0,0,0,4
20261210,87597724,Parsac Gouzon,PARSAC,4,0,0,0,4
20261210,87393553,Nonancourt,NONANCOURT,4,0,0,0,4
20261210,87286856,Annappes,VILLENEUVE-D'ASCQ,4,0,0,0,4
20261210,87271601,Vaumoise,COYOLLES,4,0,0,0,4
20261210,87597708,Busseau sur Creuse,AHUN,4,0,0,0,4
20261210,87295790,Leval,LEVAL,4,0,0,0,4
20261210,87271783,Vierzy,VIERZY,4,0,0,0,4
20261210,87287128,Mont de Terre,LILLE,4,0,0,0,4
20261210,87474320,Pleyber Christ,PLEYBER-CHRIST,4,0,0,0,4
20261210,87784892,Bena Fanès,ENVEITG,4,0,0,0,4
20261210,87641217,Huriel,HURIEL,4,0,0,0,4
20261210,87615203,Couiza Montazels,MONTAZELS,4,0,0,0,4
20261210,87784843,Err,ERR,4,0,0,0,4
20261210,87783324,Banassac la Canourgue,BANASSAC-CANILHAC,2,2,0,0,4
20261210,87296178,Clacy Mons,CLACY-ET-THIERRET,4,0,0,0,4
20261210,87478263,Pontorson-Mont Saint-Michel,PONTORSON,4,0,0,0,4
20261210,87645176,Pers,LE ROUGET-PERS,4,0,0,0,4
20261210,87781559,Les Cabrils,ROQUEREDONDE,4,0,0,0,4
20261210,87574244,Ménars,MENARS,3,0,0,0,3
20261210,87696310,Villeneuve sur Allier,VILLENEUVE-SUR-ALLIER,3,0,0,0,3
20261210,87645150,La Capelle Viescamp,LACAPELLE-VIESCAMP,3,0,0,0,3
20261210,87576280,Lunery,LUNERY,3,0,0,0,3
20261210,87576306,Bigny,VALLENAY,3,0,0,0,3
20261210,87641191,La Ville Gozet,MONTLUCON,3,0,0,0,3
20261210,87641373,Les Trillers,VAUX,3,0,0,0,3
20261210,87576363,Luçay le Mâle,LUCAY-LE-MALE,3,0,0,0,3
20261210,87576348,Urçay,LA PERCHE,3,0,0,0,3
20261210,87571539,Saint-Antoine du Rocher,SAINT-ANTOINE-DU-ROCHER,3,0,0,0,3
20261210,87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,3,0,0,0,3
20261210,87574236,Suèvres,SUEVRES,3,0,0,0,3
20261210,87645101,Ytrac,YTRAC,3,0,0,0,3
20261210,87574251,La Chaussée Saint-Victor,LA CHAUSSEE-SAINT-VICTOR,3,0,0,0,3
20261210,87287276,Ennevelin,TEMPLEUVE-EN-PEVELE,2,0,0,0,2
20261210,87295535,Louvroil,LOUVROIL,2,0,0,0,2
20261210,87474296,Guimiliau,GUIMILIAU,2,0,0,0,2
20261210,87487314,Pouzauges,LA MEILLERAIE-TILLAY,2,0,0,0,2
20261210,87342527,Farbus,FARBUS,2,0,0,0,2
20261210,87615351,Roqueserière Buzet,BUZET-SUR-TARN,2,0,0,0,2
20261210,87597096,Luant,LUANT,2,0,0,0,2
20261210,87473124,La Méaugon,LA MEAUGON,2,0,0,0,2
20261210,87783290,Chirac,BOURGS SUR COLAGNE,2,0,0,0,2
20261210,87487280,Cerizay,CERIZAY,2,0,0,0,2
20261210,87345553,Bertry,BERTRY,2,0,0,0,2
20261210,87342295,Steenbecque,STEENBECQUE,2,0,0,0,2
20261210,87783514,Les Salelles,LES SALELLES,2,0,0,0,2
20261210,87691436,Garchizy,GARCHIZY,2,0,0,0,2
20261210,87672113,Montaut Bétharram,MONTAUT,2,0,0,0,2
20261210,87345033,Loos en Gohelle,LENS,2,0,0,0,2
20261210,87345595,Wambaix,WAMBAIX,2,0,0,0,2
20261210,87671362,Saint-Pé de Bigorre,SAINT-PE-DE-BIGORRE,2,0,0,0,2
20261210,87691394,La Marche,LA MARCHE,2,0,0,0,2
20261210,87345546,Maurois,HONNECHY,2,0,0,0,2
20261210,87574301,Chouzy,VALLOIRE-SUR-CISSE,2,0,0,0,2
20261210,87295543,Sous le Bois,MAUBEUGE,2,0,0,0,2
20261210,87111864,Balsièges-Bourg,BALSIEGES,2,0,0,0,2
20261210,87474411,Plouigneau,PLOUIGNEAU,2,0,0,0,2
20261210,87783548,Le Bruel,ESCLANEDES,2,0,0,0,2
20261210,87574327,Veuves Monteaux,VEUZAIN-SUR-LOIRE,2,0,0,0,2
20261210,87342121,Mazingarbe,MAZINGARBE,2,0,0,0,2
20261210,87473199,Plounérin,PLOUNERIN,2,0,0,0,2
20261210,87342220,Chocques,CHOCQUES,2,0,0,0,2
20261210,87297515,Les Bons-Pères,ROUSIES,2,0,0,0,2
20261210,87345587,Cattenières,CATTENIERES,2,0,0,0,2
20261210,87144303,Lamarche,LAMARCHE,2,0,0,0,2
20261210,87342592,Bailleul Sire Berthoult,BAILLEUL-SIR-BERTHOULT,2,0,0,0,2
20261210,87597104,Lothiers,TENDU,2,0,0,0,2
20261210,87295022,Recquignies,RECQUIGNIES,2,0,0,0,2
20261210,87473165,Belle-Isle-Bégard,LOUARGAT,2,0,0,0,2
20261210,87342287,Thiennes,THIENNES,2,0,0,0,2
20261210,87582882,Lamothe Landerron,LAMOTHE-LANDERRON,2,0,0,0,2
20261210,87342204,Fouquereuil,FOUQUEREUIL,2,0,0,0,2
20261210,87286609,Nomain,NOMAIN,2,0,0,0,2
20261210,87571513,La Membrolle sur Choisille,SAINT-CYR-SUR-LOIRE,2,0,0,0,2
20261210,87473132,Plouvara-Plerneuf,PLOUVARA,2,0,0,0,2
20261210,87592733,Lafarge,SAINT-HILAIRE-LES-PLACES,2,0,0,0,2
20261210,87597112,Chabenet,LE PONT-CHRETIEN-CHABENET,2,0,0,0,2
20261210,87474312,Saint-Thégonnec,SAINT-THEGONNEC LOC-EGUINER,2,0,0,0,2
20261210,87144311,Rozieres sur Mouzon,ROZIERES-SUR-MOUZON,2,0,0,0,2
20261210,87144295,Martigny les Bains,MARTIGNY-LES-BAINS,2,0,0,0,2
20261210,87271577,Nanteuil le Haudouin,NANTEUIL-LE-HAUDOUIN,1,0,0,0,1
20261210,87271551,Le Plessis Belleville,LE PLESSIS-BELLEVILLE,1,0,0,0,1
20261210,87393843,Saint-Quentin en Yvelines,MONTIGNY-LE-BRETONNEUX,1,0,0,0,1
20261210,87276493,Montsoult-Maffliers,MONTSOULT,0,0,0,0,0
20261210,87116269,Guérard La Celle sur Morin,GUERARD,0,0,0,0,0
20261210,87393074,Issy,ISSY-LES-MOULINEAUX,0,0,0,0,0
20261210,87287193,Sainte-Marguerite,COMINES,0,0,0,0,0
20261210,87681361,Evry,EVRY-COURCOURONNES,0,0,0,0,0
20261210,11000046,Gare de Gaubert,DIGNE-LES-BAINS,0,0,0,0,0
20261210,87595595,La Bachellerie,SAINT-RABIER,0,0,0,0,0
20261210,11000001,Parc Imperial,NICE,0,0,0,0,0
20261210,87725457,Champlan,CHAMPLAN,0,0,0,0,0
20261210,87697342,Dugny - La Courneuve T11,LA COURNEUVE,0,0,0,0,0
20261210,87271304,La Courneuve Aubervilliers,LA COURNEUVE,0,0,0,0,0
20261210,11000015,Gare de Plan du Var,LEVENS,0,0,0,0,0
20261210,87113886,L'Abbaye,LIVRY-GARGAN,0,0,0,0,0
20261210,87753228,Berre,BERRE-L'ETANG,0,0,0,0,0
20261210,87764571,Bagnols-sur-Cèze,BAGNOLS-SUR-CEZE,0,0,0,0,0
20261210,11000009,Colomars,COLOMARS,0,0,0,0,0
20261210,87981902,Avignon TGV,AVIGNON,0,0,0,0,0
20261210,87115873,Champbenoist-Poigny,POIGNY,0,0,0,0,0
20261210,87393173,Chaville-Vélizy,VIROFLAY,0,0,0,0,0
20261210,87733683,Lisière Pereire,SAINT-GERMAIN-EN-LAYE,0,0,0,0,0
20261210,87381087,Colombes,COLOMBES,0,0,0,0,0
20261210,87381020,Neuilly Porte Maillot,PARIS,0,0,0,0,0
20261210,87271478,Le Blanc Mesnil,LE BLANC-MESNIL,0,0,0,0,0
20261210,11000008,Bellet,NICE,0,0,0,0,0
20261210,87561143,Halte de Fontanil – Lycée de Drap,DRAP,0,0,0,0,0
20261210,11000048,Plan D'eau des Ferreols,DIGNE-LES-BAINS,0,0,0,0,0
20261210,11000007,St Sauveur,NICE,0,0,0,0,0
20261210,87491159,Fontaines d'Ozillac,FONTAINES-D'OZILLAC,0,0,0,0,0
20261210,87381152,Boissy l'Aillerie,BOISSY-L'AILLERIE,0,0,0,0,0
20261210,11000006,Gare de Lingostière,NICE,0,0,0,0,0
20261210,87382473,L' Etang la Ville,L'ETANG-LA-VILLE,0,0,0,0,0
20261210,87382465,Marly le Roi,MARLY-LE-ROI,0,0,0,0,0
20261210,87393538,Vauboyen,JOUY-EN-JOSAS,0,0,0,0,0
20261210,87710921,Les Portes de Saint-Cyr,VERSAILLES,0,0,0,0,0
20261210,87594739,Vayrac,VAYRAC,0,0,0,0,0
20261210,87113712,Val de Fontenay,FONTENAY-SOUS-BOIS,0,0,0,0,0
20261210,11000010,La Bedoule,COLOMARS,0,0,0,0,0
20261210,11000047,Gambetta,NICE,0,0,0,0,0
20261210,87594655,Vignols Saint Solve,SAINT-SOLVE,0,0,0,0,0
20261210,87726109,L'Etang les Sablons,L'ETANG-LA-VILLE,0,0,0,0,0
20261210,87759605,Gare de Nice Cp,NICE,0,0,0,0,0
20261210,87172544,Liart,LIART,0,0,0,0,0
20261210,87540179,Dourdan la Forêt,DOURDAN,0,0,0,0,0
20261210,11000002,St-Philippe,NICE,0,0,0,0,0
20261210,11000014,Baux Roux,LA ROQUETTE-SUR-VAR,0,0,0,0,0
20261210,11000013,Pont Charles Albert,LA ROQUETTE-SUR-VAR,0,0,0,0,0
20261210,11000012,Gare de Saint Martin du Var,SAINT-MARTIN-DU-VAR,0,0,0,0,0
20261210,87184259,Chèvremont,CHEVREMONT,0,0,0,0,0
20261210,87415349,Glos-Montfort,GLOS-SUR-RISLE,0,0,0,0,0
20261210,11000003,Gare de la Madeleine,NICE,0,0,0,0,0
20261210,11000004,Cremat-Pal,NICE,0,0,0,0,0
20261210,87271460,Aéroport Charles de Gaulle 1,TREMBLAY-EN-FRANCE,0,0,0,0,0
20261210,11000005,Gare de Saint Isidore,NICE,0,0,0,0,0
20261210,11000011,Castagniers,CASTAGNIERS,0,0,0,0,0
20261210,87697334,Stains La Cerisaie T11,STAINS,0,0,0,0,0
